Year,Week,Load 1,Discharge 1,Voyage 1,Line 1,Load 2,Discharge 2,Voyage 2,Line 2,Full/Empty,ContainerType,ContainerSize,Owner,ContractType,Total
2025,8,SE HEL,IS REY,BRU506,Red Line,,,,,F,45G1,40.0,LEASED,PURCHASE,1
2025,8,US PWM,CA HAL,AVA507,Green Line,,,,,E,42P3,40.0,CARRIER,LONG,2
2025,8,US PWM,IS REY,AVA507,Green Line,,,,,E,45R1,40.0,LEASED,ONEWAY,1
2025,8,US PWM,IS REY,AVA507,Green Line,IS REY,DK AAR,DET510,Red Line,F,22G1,20.0,CARRIER,LONG,1
2025,8,US PWM,IS REY,AVA507,Green Line,IS REY,GB IMM,SKO511,Yellow Line,F,45G1,40.0,CARRIER,LONG,1
2025,8,US PWM,IS REY,AVA507,Green Line,IS REY,PL SWI,SKO511,Yellow Line,F,45G1,40.0,CARRIER,LONG,3
2025,8,US PWM,IS REY,AVA507,Green Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,US PWM,IS REY,AVA507,Green Line,,,,,E,45G1,40.0,CARRIER,LONG,1
2025,8,US PWM,IS REY,AVA507,Green Line,,,,,E,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,8,US PWM,IS REY,AVA507,Green Line,,,,,E,45R1,40.0,CARRIER,LONG,11
2025,8,US PWM,IS REY,AVA507,Green Line,,,,,E,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,CA NWP,IS REY,AVA507,Green Line,,,,,E,45G1,40.0,LEASED,ONEWAY,1
2025,9,CA NWP,IS REY,AVA507,Green Line,IS REY,DK AAR,DET510,Red Line,F,22G1,20.0,CARRIER,CABOTAGE,3
2025,9,DE BRV,IS REY,DET507,Red Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,DE BRV,IS REY,DET507,Red Line,IS REY,US PWM,AVA510,Green Line,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,7
2025,9,DE BRV,IS REY,DET507,Red Line,IS REY,US PWM,AVA510,Green Line,F,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,DE BRV,IS REY,DET507,Red Line,IS REY,US PWM,AVA510,Green Line,F,45G1,40.0,CARRIER,CABOTAGE,1
2025,9,DE BRV,IS REY,DET507,Red Line,,,,,F,45G1,40.0,CARRIER,LONG,2
2025,9,DE BRV,IS REY,DET507,Red Line,,,,,F,4EG1,40.0,CARRIER,LONG,1
2025,9,DE BRV,IS REY,DET507,Red Line,IS REY,US PWM,AVA510,Green Line,F,22G1,20.0,CARRIER,LONG,1
2025,9,DE BRV,IS REY,DET507,Red Line,IS REY,CA HAL,AVA510,Green Line,F,45R1,40.0,CARRIER,LONG,1
2025,9,DE BRV,IS REY,DET507,Red Line,,,,,F,45R1,40.0,CARRIER,CABOTAGE,1
2025,9,DE BRV,IS REY,DET507,Red Line,,,,,F,45R1,40.0,LEASED,ONEWAY,1
2025,9,DK AAR,FO THO,DET507,Red Line,,,,,E,45R1,40.0,LEASED,ONEWAY,4
2025,9,DK AAR,FO THO,DET507,Red Line,,,,,F,42P3,40.0,CARRIER,PURCHASE_AGREEMENT,4
2025,9,DK AAR,FO THO,SEL508,Yellow Line,,,,,F,42P3,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,DK AAR,FO THO,DET507,Red Line,,,,,F,22B0,20.0,CARRIER,PURCHASE_AGREEMENT,4
2025,9,DK AAR,FO THO,SEL508,Yellow Line,,,,,F,45P3,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,DK AAR,FO THO,DET507,Red Line,,,,,F,4EG1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,DK AAR,FO THO,SEL508,Yellow Line,,,,,F,42P3,40.0,CARRIER,LONG,3
2025,9,DK AAR,FO THO,DET507,Red Line,,,,,F,45G1,40.0,CARRIER,LONG,2
2025,9,DK AAR,FO THO,SEL508,Yellow Line,,,,,F,45R1,40.0,LEASED,ONEWAY,6
2025,9,DK AAR,FO THO,DET507,Red Line,,,,,F,45R1,40.0,LEASED,ONEWAY,1
2025,9,DK AAR,IS REY,DET507,Red Line,,,,,F,4EG1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,DK AAR,IS REY,DET507,Red Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,9
2025,9,DK AAR,IS REY,DET507,Red Line,,,,,F,42P3,40.0,CARRIER,LONG,2
2025,9,DK AAR,IS REY,DET507,Red Line,,,,,F,45U1,40.0,CARRIER,LONG,1
2025,9,DK AAR,IS REY,DET507,Red Line,,,,,F,45G1,40.0,CARRIER,LONG,18
2025,9,DK AAR,IS REY,DET507,Red Line,,,,,F,4EG1,40.0,CARRIER,LONG,6
2025,9,DK AAR,IS REY,DET507,Red Line,,,,,F,45G1,40.0,LEASED,MASTER,3
2025,9,DK AAR,IS REY,DET507,Red Line,,,,,F,22G1,20.0,LEASED,ONEWAY,1
2025,9,DK AAR,IS REY,DET507,Red Line,,,,,F,42G1,40.0,LEASED,ONEWAY,1
2025,9,DK AAR,IS REY,DET507,Red Line,,,,,E,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,DK AAR,IS REY,DET507,Red Line,,,,,E,45H5,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,FO THO,DE BRV,TUK508,Red Line,,,,,F,LNRB,45.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,FO THO,DE BRV,TUK508,Red Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,9,FO THO,DE BRV,TUK508,Red Line,,,,,F,LNRB,45.0,CARRIER,LONG,1
2025,9,FO THO,DK AAR,TUK508,Red Line,,,,,E,45G1,40.0,LEASED,ONEWAY,1
2025,9,FO THO,DK AAR,TUK508,Red Line,,,,,E,4EG1,40.0,CARRIER,LONG,1
2025,9,FO THO,DK AAR,TUK508,Red Line,,,,,E,42P3,40.0,CARRIER,LONG,4
2025,9,FO THO,IS REY,SEL508,Yellow Line,IS REY,NL RTM,VED510,Blue Line,E,45G1,40.0,CARRIER,CABOTAGE,1
2025,9,FO THO,IS REY,SEL508,Yellow Line,IS REY,US PWM,AVA510,Green Line,F,45R1,40.0,CARRIER,LONG,4
2025,9,FO THO,IS REY,SKO507,Yellow Line,IS REY,NL RTM,JOR509,Blue Line,E,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,FO THO,PL SWI,SKO509,Yellow Line,,,,,E,45G1,40.0,CARRIER,CABOTAGE,2
2025,9,FO THO,PL SWI,SKO509,Yellow Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,5
2025,9,FO THO,PL SWI,SKO509,Yellow Line,,,,,E,45G1,40.0,CARRIER,LONG,1
2025,9,FO THO,PL SWI,SKO509,Yellow Line,,,,,E,4EG1,40.0,CARRIER,LONG,1
2025,9,GB IMM,FO THO,SKO509,Yellow Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,GB IMM,FO THO,SEL508,Yellow Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,9,GB IMM,FO THO,SEL508,Yellow Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,GB IMM,FO THO,SEL508,Yellow Line,,,,,E,45R1,40.0,CARRIER,LONG,4
2025,9,GB IMM,IS REY,SEL508,Yellow Line,,,,,F,22K0,20.0,CARRIER,LONG,1
2025,9,GB IMM,IS REY,SKO509,Yellow Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,GB IMM,IS REY,SEL508,Yellow Line,IS REY,CA HAL,AVA510,Green Line,F,45R1,40.0,CARRIER,LONG,1
2025,9,GB IMM,IS REY,SKO509,Yellow Line,,,,,E,22G1,20.0,CARRIER,LONG,3
2025,9,GB IMM,IS REY,SEL508,Yellow Line,,,,,E,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,2
2025,9,GB IMM,IS REY,SEL508,Yellow Line,,,,,F,45R1,40.0,CARRIER,,1
2025,9,GB TEE,IS REY,VED508,Blue Line,IS REY,SE HEL,BRU509,Red Line,F,45U1,40.0,CARRIER,LONG,1
2025,9,GB TEE,IS REY,VED508,Blue Line,,,,,F,45G1,40.0,CARRIER,LONG,5
2025,9,GB TEE,IS REY,VED508,Blue Line,IS REY,CA HAL,AVA510,Green Line,F,22G1,20.0,CARRIER,LONG,1
2025,9,GB TEE,IS REY,VED508,Blue Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,2
2025,9,GB TEE,IS REY,VED508,Blue Line,,,,,E,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,GB TEE,IS REY,VED508,Blue Line,,,,,E,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,GB TEE,IS REY,VED508,Blue Line,,,,,E,22G1,20.0,LEASED,MASTER,1
2025,9,IS REY,IS VES,LAG510,Yellow Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,IS REY,DE BRV,BRU509,Red Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,9,IS REY,GB IMM,LAG510,Yellow Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,9,IS REY,NO FRK,LAG510,Yellow Line,,,,,F,22K0,20.0,SHIPPER,,1
2025,9,IS GRT,IS REY,JOR509,Blue Line,IS REY,US PWM,BAK511,Green Line,F,22G1,20.0,CARRIER,CABOTAGE,1
2025,9,IS GRT,IS REY,JOR509,Blue Line,IS REY,GB IMM,LAG510,Yellow Line,F,22G1,20.0,LEASED,MASTER,1
2025,9,IS GRT,NL RTM,JOR509,Blue Line,,,,,F,22G1,20.0,CARRIER,LONG,10
2025,9,IS GRT,NL RTM,JOR509,Blue Line,,,,,F,22G1,20.0,LEASED,MASTER,6
2025,9,IS GRT,NL RTM,JOR509,Blue Line,,,,,F,22G1,20.0,LEASED,PURCHASE,5
2025,9,IS REY,NL RTM,VED510,Blue Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,IS REY,DK AAR,LAG510,Yellow Line,,,,,F,45G1,40.0,LEASED,ONEWAY,1
2025,9,IS REY,US PWM,AVA510,Green Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,9,IS REY,GB IMM,LAG510,Yellow Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,IS REY,DK AAR,BRU509,Red Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,9,IS REY,CA NWP,VIV509,Green Line,,,,,F,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,IS REY,CA NWP,VIV509,Green Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,9,IS REY,CA NWP,VIV509,Green Line,,,,,F,45G1,40.0,CARRIER,LONG,1
2025,9,IS REY,DE BRV,TUK508,Red Line,,,,,E,L5G1,45.0,LEASED,ONEWAY,1
2025,9,IS REY,DE BRV,TUK508,Red Line,,,,,E,45G1,40.0,LEASED,ONEWAY,1
2025,9,IS REY,DE BRV,TUK508,Red Line,,,,,E,22G1,20.0,LEASED,ONEWAY,1
2025,9,IS REY,DE BRV,TUK508,Red Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,2
2025,9,IS REY,DE BRV,TUK508,Red Line,,,,,F,22G1,20.0,CARRIER,CABOTAGE,1
2025,9,IS REY,DE BRV,TUK508,Red Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,9,IS REY,DE BRV,TUK508,Red Line,,,,,E,45P3,40.0,CARRIER,LONG,8
2025,9,IS REY,DE BRV,TUK508,Red Line,,,,,E,45P3,40.0,CARRIER,PURCHASE_AGREEMENT,3
2025,9,IS REY,DE BRV,TUK508,Red Line,,,,,E,42P3,40.0,LEASED,MASTER,1
2025,9,IS REY,DK AAR,TUK508,Red Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,IS REY,DK AAR,TUK508,Red Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,9,IS REY,DK AAR,TUK508,Red Line,,,,,E,4EG1,40.0,CARRIER,LONG,13
2025,9,IS REY,DK AAR,TUK508,Red Line,,,,,E,4EG1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,IS REY,DK AAR,TUK508,Red Line,,,,,E,45G1,40.0,LEASED,MASTER,1
2025,9,IS REY,FO THO,SKO509,Yellow Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,9,IS REY,FO THO,TUK508,Red Line,,,,,E,45R1,40.0,CARRIER,LONG,4
2025,9,IS REY,GB IMM,SKO509,Yellow Line,,,,,F,22H5,20.0,CARRIER,PURCHASE_AGREEMENT,2
2025,9,IS REY,GB IMM,SKO509,Yellow Line,,,,,F,45R1,40.0,CARRIER,LONG,7
2025,9,IS REY,GB TEE,JOR509,Blue Line,,,,,E,22U1,20.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,IS REY,GB TEE,JOR509,Blue Line,,,,,E,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,IS REY,IS RFJ,TUK508,Red Line,,,,,E,45R1,40.0,LEASED,ONEWAY,1
2025,9,IS REY,IS RFJ,TUK508,Red Line,,,,,E,LNRB,45.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,IS REY,NL RTM,JOR509,Blue Line,,,,,E,45G1,40.0,CARRIER,CABOTAGE,9
2025,9,IS REY,NL RTM,JOR509,Blue Line,,,,,E,42U1,40.0,LEASED,ONEWAY,1
2025,9,IS REY,NL RTM,JOR509,Blue Line,,,,,E,45G1,40.0,LEASED,ONEWAY,1
2025,9,IS REY,NL RTM,JOR509,Blue Line,,,,,F,45G1,40.0,CARRIER,LONG,1
2025,9,IS REY,NL RTM,JOR509,Blue Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,5
2025,9,IS REY,NL RTM,JOR509,Blue Line,,,,,F,45R1,40.0,CARRIER,LONG,2
2025,9,IS REY,NL RTM,JOR509,Blue Line,,,,,F,LNRB,45.0,CARRIER,LONG,1
2025,9,IS REY,NL RTM,JOR509,Blue Line,,,,,E,42G1,40.0,CARRIER,LONG,6
2025,9,IS REY,NL RTM,JOR509,Blue Line,,,,,E,42G1,40.0,LEASED,MASTER,1
2025,9,IS REY,PL SWI,SKO509,Yellow Line,,,,,E,45U1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,IS REY,SE HEL,TUK508,Red Line,,,,,F,42U1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,IS REY,SE HEL,TUK508,Red Line,,,,,F,45G1,40.0,CARRIER,CABOTAGE,1
2025,9,IS REY,SE HEL,TUK508,Red Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,IS REY,SE HEL,TUK508,Red Line,,,,,F,22G1,20.0,LEASED,PURCHASE,1
2025,9,IS REY,SE HEL,TUK508,Red Line,,,,,E,4EG1,40.0,CARRIER,LONG,8
2025,9,IS REY,SE HEL,TUK508,Red Line,,,,,E,42P3,40.0,LEASED,PURCHASE,1
2025,9,IS RFJ,DE BRV,TUK508,Red Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,IS RFJ,DE BRV,TUK508,Red Line,,,,,E,42U1,40.0,CARRIER,LONG,1
2025,9,IS RFJ,DE BRV,TUK508,Red Line,,,,,E,4EG1,40.0,CARRIER,LONG,2
2025,9,IS RFJ,DE BRV,TUK508,Red Line,,,,,F,45R1,40.0,LEASED,ONEWAY,1
2025,9,IS RFJ,FO THO,TUK508,Red Line,FO THO,IS REY,SEL508,Yellow Line,E,45G1,40.0,CARRIER,CABOTAGE,1
2025,9,IS RFJ,FO THO,TUK508,Red Line,FO THO,IS REY,SEL508,Yellow Line,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,IS REY,FO THO,LAG510,Yellow Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,IS REY,GB IMM,LAG510,Yellow Line,,,,,F,45G1,40.0,CARRIER,LONG,1
2025,9,IS REY,GB IMM,LAG510,Yellow Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,IS REY,DK AAR,BRU509,Red Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,9,IS REY,GB IMM,LAG510,Yellow Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,9,IS VES,FO THO,SKO509,Yellow Line,FO THO,IS REY,SEL508,Yellow Line,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,IS VES,PL SWI,SKO509,Yellow Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,NL RTM,GB TEE,VED508,Blue Line,,,,,E,42U1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,NL RTM,IS GRT,VED508,Blue Line,,,,,F,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,21
2025,9,NL RTM,IS GRT,VED508,Blue Line,,,,,F,22G1,20.0,CARRIER,CABOTAGE,1
2025,9,NL RTM,IS GRT,VED508,Blue Line,,,,,F,22G1,20.0,LEASED,MASTER,2
2025,9,NL RTM,IS GRT,VED508,Blue Line,,,,,E,45P3,40.0,CARRIER,LONG,1
2025,9,NL RTM,IS GRT,VED508,Blue Line,,,,,E,22GB,20.0,CARRIER,LONG,1
2025,9,NL RTM,IS REY,VED508,Blue Line,,,,,F,42U1,40.0,CARRIER,PURCHASE_AGREEMENT,2
2025,9,NL RTM,IS REY,VED508,Blue Line,,,,,F,22U1,20.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,NL RTM,IS REY,VED508,Blue Line,IS REY,US PWM,AVA510,Green Line,F,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,NL RTM,IS REY,VED508,Blue Line,,,,,F,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,NL RTM,IS REY,VED508,Blue Line,IS REY,CA HAL,AVA510,Green Line,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,2
2025,9,NL RTM,IS REY,VED508,Blue Line,IS REY,CA NWP,BAK511,Green Line,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,2
2025,9,NL RTM,IS REY,VED508,Blue Line,IS REY,US PWM,AVA510,Green Line,F,45G1,40.0,CARRIER,CABOTAGE,1
2025,9,NL RTM,IS REY,VED508,Blue Line,IS REY,US PWM,BAK511,Green Line,F,45G1,40.0,CARRIER,LONG,2
2025,9,NL RTM,IS REY,VED508,Blue Line,IS REY,FO THO,LAG510,Yellow Line,F,22G1,20.0,CARRIER,LONG,1
2025,9,NL RTM,IS REY,VED508,Blue Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,9,NL RTM,IS REY,VED508,Blue Line,,,,,F,4EG1,40.0,CARRIER,LONG,6
2025,9,NL RTM,IS REY,VED508,Blue Line,,,,,F,45G1,40.0,LEASED,ONEWAY,5
2025,9,NL RTM,IS REY,VED508,Blue Line,,,,,F,22K0,20.0,SHIPPER,,2
2025,9,NL RTM,IS REY,VED508,Blue Line,,,,,F,22R1,20.0,LEASED,PURCHASE,1
2025,9,NL RTM,IS REY,VED508,Blue Line,,,,,E,22G1,20.0,LEASED,MASTER,1
2025,9,NL RTM,IS REY,VED508,Blue Line,,,,,E,LNRB,45.0,LEASED,PURCHASE,1
2025,9,NL RTM,IS REY,VED508,Blue Line,IS REY,FO THO,LAG510,Yellow Line,E,22U1,20.0,SHIPPER,,1
2025,9,NL RTM,IS REY,VED508,Blue Line,IS REY,CA HAL,AVA510,Green Line,E,22G1,20.0,SHIPPER,,1
2025,9,NL RTM,IS REY,VED508,Blue Line,IS REY,US PWM,AVA510,Green Line,F,22GB,20.0,SHIPPER,PURCHASE_AGREEMENT,1
2025,9,NO FRK,FO THO,SEL508,Yellow Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,9,NO FRK,IS REY,SEL508,Yellow Line,,,,,F,45G1,40.0,CARRIER,CABOTAGE,2
2025,9,SE HEL,FO THO,DET507,Red Line,,,,,F,22G1,20.0,CARRIER,CABOTAGE,1
2025,9,SE HEL,FO THO,DET507,Red Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,SE HEL,IS REY,DET507,Red Line,,,,,F,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,SE HEL,IS REY,DET507,Red Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,SE HEL,IS REY,DET507,Red Line,,,,,F,45P3,40.0,CARRIER,LONG,1
2025,9,SE HEL,IS REY,DET507,Red Line,,,,,F,4EG1,40.0,CARRIER,LONG,4
2025,9,SE HEL,IS REY,DET507,Red Line,IS REY,IS GRT,JOR509,Blue Line,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,9,SE HEL,IS REY,DET507,Red Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,3
2025,9,SE HEL,IS REY,DET507,Red Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,9,SE HEL,IS REY,DET507,Red Line,,,,,F,45G1,40.0,LEASED,MASTER,1
2025,9,SE HEL,IS REY,DET507,Red Line,IS REY,US PWM,AVA510,Green Line,F,45G1,40.0,LEASED,PURCHASE,1
2025,9,SE HEL,IS REY,DET507,Red Line,,,,,F,22R1,20.0,LEASED,PURCHASE,1
2025,9,US PWM,IS REY,BAK508,Green Line,,,,,E,22G1,20.0,CARRIER,CABOTAGE,3
2025,9,US PWM,IS REY,BAK508,Green Line,IS REY,GB IMM,SKO511,Yellow Line,F,45G1,40.0,CARRIER,CABOTAGE,1
2025,9,US PWM,IS REY,BAK508,Green Line,,,,,F,45G1,40.0,CARRIER,CABOTAGE,1
2025,9,US PWM,IS REY,BAK508,Green Line,IS REY,DE BRV,DET510,Red Line,F,45G1,40.0,CARRIER,CABOTAGE,1
2025,9,US PWM,IS REY,BAK508,Green Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,9,US PWM,IS REY,BAK508,Green Line,IS REY,GB IMM,SKO511,Yellow Line,F,45R1,40.0,CARRIER,LONG,1
2025,9,US PWM,IS REY,BAK508,Green Line,,,,,E,45G1,40.0,CARRIER,LONG,14
2025,9,US PWM,IS REY,BAK508,Green Line,,,,,E,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,21
2025,10,DE BRV,IS REY,TUK508,Red Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,DE BRV,IS REY,TUK508,Red Line,,,,,F,45G1,40.0,CARRIER,CABOTAGE,1
2025,10,DE BRV,IS REY,TUK508,Red Line,,,,,F,22G1,20.0,CARRIER,CABOTAGE,1
2025,10,DE BRV,IS REY,TUK508,Red Line,,,,,F,42P3,40.0,CARRIER,LONG,1
2025,10,DE BRV,IS REY,TUK508,Red Line,IS REY,US PWM,BAK511,Green Line,F,45G1,40.0,CARRIER,LONG,8
2025,10,DE BRV,IS REY,TUK508,Red Line,IS REY,US PWM,BAK511,Green Line,F,45R1,40.0,CARRIER,LONG,1
2025,10,DE BRV,IS REY,TUK508,Red Line,,,,,F,42P3,40.0,LEASED,MASTER,1
2025,10,DE BRV,IS REY,TUK508,Red Line,,,,,F,22G1,20.0,LEASED,ONEWAY,2
2025,10,DE BRV,IS REY,TUK508,Red Line,,,,,F,45G1,40.0,LEASED,ONEWAY,1
2025,10,DK AAR,FO THO,SKO509,Yellow Line,,,,,F,4EG1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,DK AAR,FO THO,SKO509,Yellow Line,,,,,F,42P3,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,DK AAR,FO THO,SKO509,Yellow Line,,,,,F,45P3,40.0,CARRIER,LONG,1
2025,10,DK AAR,FO THO,SKO509,Yellow Line,,,,,F,45G1,40.0,CARRIER,LONG,11
2025,10,DK AAR,FO THO,SKO509,Yellow Line,,,,,F,45R1,40.0,CARRIER,LONG,2
2025,10,DK AAR,FO THO,SKO509,Yellow Line,,,,,F,45G1,40.0,SHIPPER,,1
2025,10,DK AAR,IS REY,TUK508,Red Line,,,,,F,42P3,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,DK AAR,IS REY,SKO509,Yellow Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,DK AAR,IS REY,TUK508,Red Line,,,,,F,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,2
2025,10,DK AAR,IS REY,TUK508,Red Line,,,,,F,22G1,20.0,CARRIER,CABOTAGE,1
2025,10,DK AAR,IS REY,TUK508,Red Line,,,,,F,22K0,20.0,CARRIER,LONG,1
2025,10,DK AAR,IS REY,TUK508,Red Line,,,,,F,45G1,40.0,CARRIER,LONG,9
2025,10,DK AAR,IS REY,SKO509,Yellow Line,,,,,F,45G1,40.0,CARRIER,LONG,1
2025,10,DK AAR,IS REY,TUK508,Red Line,IS REY,US PWM,BAK511,Green Line,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,DK AAR,IS REY,SKO509,Yellow Line,,,,,F,22K0,20.0,SHIPPER,,1
2025,10,FO THO,DE BRV,BRU509,Red Line,,,,,F,LNRB,45.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,FO THO,DK AAR,BRU509,Red Line,,,,,F,45G1,40.0,LEASED,ONEWAY,1
2025,10,FO THO,DK AAR,BRU509,Red Line,,,,,E,22G1,20.0,CARRIER,LONG,1
2025,10,FO THO,DK AAR,BRU509,Red Line,,,,,F,45R1,40.0,LEASED,ONEWAY,1
2025,10,FO THO,DK AAR,BRU509,Red Line,,,,,E,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,2
2025,10,FO THO,GB IMM,LAG510,Yellow Line,,,,,F,45R1,40.0,CARRIER,LONG,2
2025,10,FO THO,IS REY,SKO509,Yellow Line,IS REY,CA NWP,BAK511,Green Line,F,45P3,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,FO THO,IS REY,SKO509,Yellow Line,IS REY,NL RTM,JOR511,Blue Line,F,45U1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,FO THO,IS REY,SKO509,Yellow Line,IS REY,NL RTM,JOR511,Blue Line,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,FO THO,IS REY,SKO509,Yellow Line,IS REY,US PWM,BAK511,Green Line,F,45R1,40.0,LEASED,ONEWAY,1
2025,10,FO THO,NO FRK,LAG510,Yellow Line,,,,,E,45P3,40.0,CARRIER,LONG,1
2025,10,GB IMM,FO THO,LAG510,Yellow Line,,,,,E,LNRB,45.0,LEASED,PURCHASE,1
2025,10,GB IMM,IS REY,LAG510,Yellow Line,,,,,E,22G1,20.0,CARRIER,CABOTAGE,1
2025,10,GB IMM,IS REY,LAG510,Yellow Line,,,,,F,22K2,20.0,CARRIER,LONG,1
2025,10,GB IMM,IS REY,LAG510,Yellow Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,4
2025,10,GB IMM,IS REY,LAG510,Yellow Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,10,GB IMM,IS REY,LAG510,Yellow Line,IS REY,US PWM,VIV512,Green Line,F,45R1,40.0,CARRIER,LONG,1
2025,10,GB TEE,IS REY,JOR509,Blue Line,IS REY,CA NWP,BAK511,Green Line,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,GB TEE,IS REY,JOR509,Blue Line,,,,,F,22G1,20.0,CARRIER,LONG,1
